Source,SKU,Brand,Name,Price,RAM,SSD,Processor,GPU,VRAM,Link,Brand_Encoded,Processor_Encoded
Bhinneka,3341058010,LENOVO,"LENOVO IdeaPad Slim 5 Light 14ABR8 (Ryzen 7 7730U, 16GB, 512GB SSD, Win 11 Home)",11599000.0,16.0,512.0,RYZEN 7 7730U,,,https://www.bhinneka.com/lenovo-ideapad-slim-5-light-14abr8-ryzen-7-7730u-16gb-512gb-ssd-win-11-home-82xs000pid-cloud-grey-sku3341058010,11,242
Bhinneka,3341058495,LENOVO,"LENOVO IdeaPad Slim 5 14ABR8 (Ryzen 7 7730U, 16GB, 512GB SSD, Win 11 Home)",11999000.0,16.0,512.0,RYZEN 7 7730U,,,https://www.bhinneka.com/lenovo-ideapad-slim-5-14abr8-ryzen-7-7730u-16gb-512gb-ssd-win-11-home-82xe009vid-abbys-blue-sku3341058495,11,242
Bhinneka,3341058301,LENOVO,"LENOVO IdeaPad Slim 5 14ABR8 (Ryzen 7 7730U, 16GB, 512GB SSD, Win 11 Home)",11999000.0,16.0,512.0,RYZEN 7 7730U,,,https://www.bhinneka.com/lenovo-ideapad-slim-5-14abr8-ryzen-7-7730u-16gb-512gb-ssd-win-11-home-82xe009uid-cloud-grey-sku3341058301,11,242
Bhinneka,3341058592,LENOVO,"LENOVO Yoga 7 2-in-1 14IML9 (Ultra 7 155H, 32GB, 1TB SSD, Intel Arc)",22499000.0,32.0,1024.0,ULTRA 7 155H,,,https://www.bhinneka.com/lenovo-yoga-7-2-in-1-14iml9-ultra-7-155h-32gb-1tb-ssd-intel-arc-83dj0081id-tidal-teal-sku3341058592,11,267
Bhinneka,3341065867,HP,"HP Pavilion x360 Convertible 14-ek2111TU (Core 5-120U, 16GB, 512GB SSD, Win 11 Home)",15099000.0,16.0,512.0,CORE 5-120U,,,https://www.bhinneka.com/hp-pavilion-x360-convertible-14-ek2111tu-core-5-120u-16gb-512gb-ssd-win-11-home-9x3c3pa-silver-sku3341065867,9,41
Bhinneka,3341067516,HP,"HP Pavilion Plus Laptop 14-ew0077TU (Core i5-1335U, 16GB, 512GB SSD, Win 11 Home)",14749000.0,16.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/hp-pavilion-plus-laptop-14-ew0077tu-core-i5-1335u-16gb-512gb-ssd-win-11-home-silver-sku3341067516,9,67
Bhinneka,3341071493,LENOVO,"LENOVO Legion 7 16IRX9 (Core i7-14700HX, 16GB, 1TB SSD, RTX 4060)",30999000.0,16.0,1024.0,CORE I7-14700HX,RTX 4060,,https://www.bhinneka.com/lenovo-legion-7-16irx9-core-i7-14700hx-16gb-1tb-ssd-rtx-4060-83fd0007id-eclipse-black-sku3341071493,11,103
Bhinneka,3341074694,LENOVO,"LENOVO Legion 5 16IRX9 (Core i7-14650HX, 16GB, 512GB SSD, RTX 4060)",26999000.0,16.0,512.0,CORE I7-14650HX,RTX 4060,,https://www.bhinneka.com/lenovo-legion-5-16irx9-core-i7-14650hx-16gb-512gb-ssd-rtx-4060-83dg00bxid-luna-grey-sku3341074694,11,102
Bhinneka,3341074888,LENOVO,"LENOVO Legion 7 16IRX9 (Core i9-14900HX, 32GB, 1TB SSD, RTX 4070)",36999000.0,32.0,1024.0,CORE I9-14900HX,RTX 4070,,https://www.bhinneka.com/lenovo-legion-7-16irx9-core-i9-14900hx-32gb-1tb-ssd-rtx-4070-83fd0008id-glacier-white-sku3341074888,11,114
Bhinneka,3341076343,LENOVO,"LENOVO LOQ 15ARP9 (Ryzen 7 7435HS, 12GB, 512GB SSD, RTX 4060 8GB)",17498999.990000002,12.0,512.0,RYZEN 7 7435HS,RTX 4060,,https://www.bhinneka.com/lenovo-loq-15arp9-ryzen-7-7435hs-12gb-512gb-ssd-rtx-4060-8gb-83jc001yid-luna-grey-sku3341076343,11,239
Bhinneka,3341088565,ASUS,"ASUS VivoBook 14 M1405YA-VIPS555 (Ryzen R5-7430U, 16GB, 512GB SSD, Win 11 Home)",9399000.0,16.0,512.0,RYZEN 5 7430U,,,https://www.bhinneka.com/asus-vivobook-14-m1405ya-vips555-ryzen-r5-7430u-16gb-512gb-ssd-win-11-home-cool-silver-sku3341088565,3,215
Bhinneka,3341090020,DAC,"DAC Notebook 7D ARN776-V8 LT5FBM (AMD Ryzen 7, 16GB, 1TB SSD, Win 11 Pro) ",42900000.0,16.0,1024.0,"AMD RYZEN 7, 16GB, 1TB SSD, WIN 11 PRO",,,https://www.bhinneka.com/dac-notebook-7d-arn776-v8-lt5fbm-amd-ryzen-7-16gb-1tb-ssd-win-11-pro-sku3341090020,6,14
Bhinneka,3341091184,DAC,"DAC Notebook 7D ARN776-V8 LTIKJW (AMD Ryzen 7, 16GB, 1TB SSD, Win 11 Pro, 3 Years Warranty)",48750000.0,16.0,1024.0,"AMD RYZEN 7, 16GB, 1TB SSD, WIN 11 PRO, 3 YEARS WARRANTY",,,https://www.bhinneka.com/dac-notebook-7d-arn776-v8-ltikjw-amd-ryzen-7-16gb-1tb-ssd-win-11-pro-3-years-warranty-sku3341091184,6,15
Bhinneka,3341094773,DAC,"DAC Notebook 7D ARN776-V8 LTUNDI 1TH (Ryzen 7 7735HS, 32GB, 2TB SSD, Win 11 Pro)",45760000.01,32.0,2048.0,RYZEN 7 7735HS,,,https://www.bhinneka.com/dac-notebook-7d-arn776-v8-ltundi-1th-ryzen-7-7735hs-32gb-2tb-ssd-win-11-pro-sku3341094773,6,243
Bhinneka,3341105152,ASUS,"ASUS TUF Gaming A15 FA506NF-R525BXT-O (AMD Ryzen 5, 16GB, 512GB SSD, RTX 2050)",10899000.0,16.0,512.0,"AMD RYZEN 5, 16GB, 512GB SSD, RTX 2050",RTX 2050,,https://www.bhinneka.com/asus-tuf-gaming-a15-fa506nf-r525bxt-o-amd-ryzen-5-16gb-512gb-ssd-rtx-2050-graphite-black-sku3341105152,3,3
Bhinneka,3341106704,ASUS,"ASUS VivoBook A1504VAP-VIPS7101 (Core 7 150U, 16GB, 1TB SSD, Win 11 Home)",12399000.0,16.0,1024.0,CORE 7 150U,,,https://www.bhinneka.com/asus-vivobook-a1504vap-vips7101-core-7-150u-16gb-1tb-ssd-win-11-home-quiet-blue-sku3341106704,3,42
Bhinneka,3341106995,ACER,"ACER Predator Helios Neo 14 PHN14-51-9378 (Core Ultra 9 185H, 32GB, 1TB SSD, RTX 4060)",33299000.0,32.0,1024.0,CORE ULTRA 9 185H,RTX 4060,,https://www.bhinneka.com/acer-predator-helios-neo-14-phn14-51-9378-core-ultra-9-185h-32gb-1tb-ssd-rtx-4060-sku3341106995,0,132
Bhinneka,3341107189,ACER,"ACER Swift Go AI SFG14-73T-5184 (Core Ultra 5 125H, 32GB, 512GB SSD, Win 11 Home) ",16599000.0,32.0,512.0,CORE ULTRA 5 125H,,,https://www.bhinneka.com/acer-swift-go-ai-sfg14-73t-5184-core-ultra-5-125h-32gb-512gb-ssd-win-11-home-sku3341107189,0,115
Bhinneka,3341108062,ACER,"ACER Predator Helios Neo 16 PHN16-72-788Y (Core i7-14700HX, 16GB, 512GB SSD, RTX 4050)",25599000.0,16.0,512.0,CORE I7-14700HX,RTX 4050,,https://www.bhinneka.com/acer-predator-helios-neo-16-phn16-72-788y-core-i7-14700hx-16gb-512gb-ssd-rtx-4050-sku3341108062,0,103
Bhinneka,3341108353,ACER,"ACER Aspire Spin ASP14-51MTN-59EF (Core 5-120U, 16GB, 512GB SSD, Win 11 Home)",14399000.0,16.0,512.0,CORE 5-120U,,,https://www.bhinneka.com/acer-aspire-spin-asp14-51mtn-59ef-core-5-120u-16gb-512gb-ssd-win-11-home-steel-gray-sku3341108353,0,41
Bhinneka,3341112621,LENOVO,"LENOVO V14 G3 IAP (Core i3-1215U, 8GB, 256GB SSD, Win 11 Home)",6899999.01,8.0,256.0,CORE I3-1215U,,,https://www.bhinneka.com/lenovo-v14-g3-iap-core-i3-1215u-8gb-256gb-ssd-win-11-home-82ts00n8id-iron-grey-sku3341112621,11,49
Bhinneka,3341113203,LENOVO,"LENOVO Notebook V15 G3 IAP (Core i5-1235U, 8GB, 512GB SSD, Win 11 Home)",9319999.01,8.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/lenovo-notebook-v15-g3-iap-core-i5-1235u-8gb-512gb-ssd-win-11-home-82tt00q4id-iron-grey-sku3341113203,11,61
Bhinneka,3341113494,ASUS,"ASUS ExpertBook BG1408CVA-EB5150W (Core i5-1335U, 16GB, 512GB SSD, Win 11 Home)",19999000.0,16.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/asus-expertbook-bg1408cva-eb5150w-core-i5-1335u-16gb-512gb-ssd-win-11-home-star-black-sku3341113494,3,67
Bhinneka,3341118441,ASUS,"ASUS Vivobook S 14 OLED S5406MA-OLED713 (Core Ultra 7 155H, 16GB, 1TB SSD, Win 11 Home)",15799000.0,16.0,1024.0,CORE ULTRA 7 155H,,,https://www.bhinneka.com/asus-vivobook-s-14-oled-s5406ma-oled713-core-ultra-7-155h-16gb-1tb-ssd-win-11-home-neutral-black-sku3341118441,3,120
Bhinneka,3341118538,ASUS,"ASUS Vivobook S 14 OLED S5406MA-OLED714 (Core Ultra 7 155H, 16GB, 1TB SSD, Win 11 Home)",15399000.0,16.0,1024.0,CORE ULTRA 7 155H,,,https://www.bhinneka.com/3341118538-asus-vivobook-s-14-oled-s5406ma-oled714-core-ultra-7-155h-16gb-1tb-ssd-win-11-home-sku3341118538,3,120
Bhinneka,3341135028,HP,"HP Elitebook 840 G10 (Core i5-1335U, 16GB, 512GB SSD, Win 11 Pro)",26650000.0,16.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/hp-elitebook-840-g10-core-i5-1335u-16gb-512gb-ssd-win-11-pro-hpq9j023pt-sku3341135028,9,67
Bhinneka,3341137938,DAC,"DAC Notebook F1 D14 DN50 312 8-512 LTJSA4 (Core  i3 Gen 12, 8GB, 512GB SSD, Win 11 Home) ",18800000.0,8.0,512.0,"CORE  I3 GEN 12, 8GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/3341137938-dac-notebook-f1-d14-dn50-312-8-512-ltjsa4-core-i3-gen-12-8gb-512gb-ssd-win-11-home-sku3341137938,6,33
Bhinneka,3341139781,DAC,"DAC Notebook F1 D14 DN50 711 8-512  LTDO9A (Core  i7 Gen 11, 4GB, 512GB SSD, Win 11 Home) ",22000000.0,4.0,512.0,"CORE  I7 GEN 11, 4GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/dac-notebook-f1-d14-dn50-711-8-512-ltdo9a-core-i7-gen-11-4gb-512gb-ssd-win-11-home-sku3341139781,6,36
Bhinneka,3341140266,DAC,"DAC Notebook F1 D14 DN50 312 8-256 LTFMMK (Core i3 Gen 12, 8GB, 256GB SSD, Win 11 Home)",17589000.0,8.0,256.0,"CORE I3 GEN 12, 8GB, 256GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/3341140266-dac-notebook-f1-d14-dn50-312-8-256-ltfmmk-core-i3-gen-12-8gb-256gb-ssd-win-11-home-sku3341140266,6,45
Bhinneka,3341140654,DAC,"DAC Notebook F1 D14 DN50 711 16-512  LT0JZT (Core  i7 Gen 11, 16GB, 512GB SSD, Win 11 Home) ",23437000.0,16.0,512.0,"CORE  I7 GEN 11, 16GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/3341140654-dac-notebook-f1-d14-dn50-711-16-512-lt0jzt-core-i7-gen-11-16gb-512gb-ssd-win-11-home-sku3341140654,6,35
Bhinneka,3341152585,ASUS,"ASUS ExpertBook B3404CVA-Q55850X (Core i5-1335U, 8GB, 512GB SSD, Win 11 Pro)",21479000.0,8.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/asus-expertbook-b3404cva-q55850x-core-i5-1335u-8gb-512gb-ssd-win-11-pro-sku3341152585,3,67
Bhinneka,3341213113,MSI,"MSI Modern 14 H D13MG (Core i5-13420H, 16GB, 512GB SSD, Win 11 Home)",11199000.0,16.0,512.0,CORE I5-13420H,,,https://www.bhinneka.com/msi-modern-14-h-d13mg-core-i5-13420h-16gb-512gb-ssd-win-11-home-9s7-14l112-209-classic-black-sku3341213113,12,68
Bhinneka,3341216411,HP,"HP Victus Laptop 16-s1777AX (AMD Ryzen 7, 16GB, 1TB SSD, RTX 4070)",25199000.0,16.0,1024.0,"AMD RYZEN 7, 16GB, 1TB SSD, RTX 4070",RTX 4070,,https://www.bhinneka.com/hp-victus-laptop-16-s1777ax-amd-ryzen-7-16gb-1tb-ssd-rtx-4070-a4ue6pa-silver-sku3341216411,9,12
Bhinneka,3341223589,ASUS,"ASUS ExpertBook B1402CVA-NK7111X (Core i7-1355U, 16GB, 1TB SSD, Win 11 Pro)",22199000.0,16.0,1024.0,CORE I7-1355U,,,https://www.bhinneka.com/asus-expertbook-b1402cva-nk7111x-core-i7-1355u-16gb-1tb-ssd-win-11-pro-sku3341223589,3,95
Bhinneka,3341223686,ASUS,"ASUS ExpertBook B1402CVA-NK5151X (Core i5-1335U, 16GB, 512GB SSD, Win 11 Pro)",19199000.0,16.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/asus-expertbook-b1402cva-nk5151x-core-i5-1335u-16gb-512gb-ssd-win-11-pro-sku3341223686,3,67
Bhinneka,3341235132,ASUS,"ASUS ROG Strix G16 G614JU-I745J8G-O (Core i7-13650HX, 16GB, 512GB SSD, RTX 4050, Win 11 Home)",25899000.0,16.0,512.0,CORE I7-13650HX,RTX 4050,,https://www.bhinneka.com/asus-rog-strix-g16-g614ju-i745j8g-o-core-i7-13650hx-16gb-512gb-ssd-rtx-4050-win-11-home-eclipse-gray-sku3341235132,3,98
Bhinneka,3341241728,ASUS,"ASUS TUF Gaming A15 FA506NC-R535B6T-O (Ryzen 5 7535HS, 8GB, 512GB SSD, Win 11 Home)",11499000.0,8.0,512.0,RYZEN 5 7535HS,,,https://www.bhinneka.com/asus-tuf-gaming-a15-fa506nc-r535b6t-o-ryzen-5-7535hs-8gb-512gb-ssd-win-11-home-graphite-black-sku3341241728,3,220
Bhinneka,3341242407,ASUS,"ASUS ROG Zephyrus G14 GA403UV-R946OL7G-O (Ryzen 9 8945HS, 32GB, 1TB SSD, RTX 4060)",38999000.0,32.0,1024.0,RYZEN 9 8945HS,RTX 4060,,https://www.bhinneka.com/asus-rog-zephyrus-g14-ga403uv-r946ol7g-o-ryzen-9-8945hs-32gb-1tb-ssd-rtx-4060-eclipse-grey-sku3341242407,3,257
Bhinneka,3341243571,ASUS,"ASUS ROG Zephyrus G14 GA402NJ-R735A6G-O (AMD Ryzen 7, 16GB, 512GB SSD, RTX 3050)",22999000.0,16.0,512.0,"AMD RYZEN 7, 16GB, 512GB SSD, RTX 3050",RTX 3050,,https://www.bhinneka.com/asus-rog-zephyrus-g14-ga402nj-r735a6g-o-amd-ryzen-7-16gb-512gb-ssd-rtx-3050-eclipse-gray-sku3341243571,3,17
Bhinneka,3341243765,ASUS,"ASUS ROG Zephyrus G14 GA403UU-R745OL6G-O (AMD Ryzen 7, 16GB, 1TB SSD. RTX 4050)",31999000.0,16.0,1024.0,"AMD RYZEN 7, 16GB, 1TB SSD. RTX 4050",RTX 4050,,https://www.bhinneka.com/asus-rog-zephyrus-g14-ga403uu-r745ol6g-o-amd-ryzen-7-16gb-1tb-ssd-rtx-4050-eclipse-gray-sku3341243765,3,16
Bhinneka,3341260255,MSI,"MSI Katana 15 B13VGK-1849ID (Core i9-13900H, 16GB, 1TB SSD, RTX 4070)",25399000.0,16.0,1024.0,CORE I9-13900H,RTX 4070,,https://www.bhinneka.com/msi-katana-15-b13vgk-1849id-core-i9-13900h-16gb-1tb-ssd-rtx-4070-9s7-158571-2079-sku3341260255,12,110
Bhinneka,3338868817,HP,"HP ProBook 635 Aero G8 (Ryzen 5 5600U, 8GB, 512GB SSD, Win 10 Pro)",20199000.0,8.0,512.0,RYZEN 5 5600U,,,https://www.bhinneka.com/hp-probook-635-aero-g8-ryzen-5-5600u-8gb-512gb-ssd-win-10-pro-hpq50w00pa-sku3338868817,9,210
Bhinneka,3338274401,HP,"HP ProBook X360 435 G8 (Ryzen 5 5600U, 8GB, 512GB SSD, Win 10 Home)",18063000.0,8.0,512.0,RYZEN 5 5600U,,,https://www.bhinneka.com/hp-probook-x360-435-g8-ryzen-5-5600u-8gb-512gb-ssd-win-10-home-56k77pa-pike-silver-aluminum-sku3338274401,9,210
Bhinneka,3341266172,MSI,"MSI Sword 16 HX B14VFKG (Core i7-14650HX, 16GB, 1TB SSD, RTX 4060)",25499000.0,16.0,1024.0,CORE I7-14650HX,RTX 4060,,https://www.bhinneka.com/msi-sword-16-hx-b14vfkg-core-i7-14650hx-16gb-1tb-ssd-rtx-4060-9s7-15p214-613-cosmos-gray-sku3341266172,12,102
Bhinneka,3341266366,MSI,"MSI Sword 16 HX B14VEKG (Core i7-14700HX, 16GB, 1TB SSD, RTX 4050)",23999000.0,16.0,1024.0,CORE I7-14700HX,RTX 4050,,https://www.bhinneka.com/msi-sword-16-hx-b14vekg-core-i7-14700hx-16gb-1tb-ssd-rtx-4050-9s7-15p214-246-cosmos-gray-sku3341266366,12,103
Bhinneka,3341266851,MSI,"MSI Cyborg 15 A12VE (Core i7-12650H, 16GB, 1TB SSD, RTX 4050)",16999000.0,16.0,1024.0,CORE I7-12650H,RTX 4050,,https://www.bhinneka.com/msi-cyborg-15-a12ve-core-i7-12650h-16gb-1tb-ssd-rtx-4050-9s7-15k111-1015-translucent-black-sku3341266851,12,90
Bhinneka,3341267433,MSI,"MSI Cyborg 15 A13UCK (Core i7-13620H, 16GB, 512GB SSD, RTX 3050)",15299000.0,16.0,512.0,CORE I7-13620H,RTX 3050,,https://www.bhinneka.com/msi-cyborg-15-a13uck-core-i7-13620h-16gb-512gb-ssd-rtx-3050-9s7-15k111-1069-translucent-black-sku3341267433,12,97
Bhinneka,3341267530,MSI,"MSI Cyborg 15 A13UC (Core i5-13420H, 16GB, 512GB SSD, RTX 3050)",14299000.0,16.0,512.0,CORE I5-13420H,RTX 3050,,https://www.bhinneka.com/msi-cyborg-15-a13uc-core-i5-13420h-16gb-512gb-ssd-rtx-3050-9s7-15k111-1068-translucent-black-sku3341267530,12,68
Bhinneka,3339435685,LENOVO,"LENOVO Notebook V14 G2 ITL (Core i3-1115G4, 4GB, 256GB SSD, Win 11 Home)",5989000.01,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-notebook-v14-g2-itl-core-i3-1115g4-4gb-256gb-ssd-win-11-home-82ka0180id-iron-grey-sku3339435685,11,47
Bhinneka,3337599766,LENOVO,"LENOVO IdeaPad Flex 5 14ALC05 (Ryzen 7 5700U, 8GB, 512GB SSD, Win 10 Home)",11499000.0,8.0,512.0,RYZEN 7 5700U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14alc05-ryzen-7-5700u-8gb-512gb-ssd-win-10-home-82hu00jjid-graphite-grey-sku3337599766,11,232
Bhinneka,3341303711,LENOVO,"LENOVO IdeaPad Pro 5 14AHP9 (AMD Ryzen 7 8845HS, 16GB, 1TB SSD, RTX 3050)",19499000.0,16.0,1024.0,RYZEN 7 8845HS,RTX 3050,,https://www.bhinneka.com/lenovo-ideapad-pro-5-14ahp9-amd-ryzen-7-8845hs-16gb-1tb-ssd-rtx-3050-83d3003lid-arctic-grey-sku3341303711,11,248
Bhinneka,3341304487,LENOVO,"LENOVO IdeaPad Slim 3 14ABR8 (Ryzen 5 7530U, 8GB, 512GB SSD, Win 11 Home)",8199000.0,8.0,512.0,RYZEN 5 7530U,,,https://www.bhinneka.com/lenovo-ideapad-slim-3-14abr8-ryzen-5-7530u-8gb-512gb-ssd-win-11-home-82xl007bid-arctic-grey-sku3341304487,11,219
Bhinneka,3341304390,LENOVO,"LENOVO IdeaPad Slim 3 14ABR8 (Ryzen 5 7530U, 8GB, 512GB SSD, Win 11 Home)",8199000.0,8.0,512.0,RYZEN 5 7530U,,,https://www.bhinneka.com/lenovo-ideapad-slim-3-14abr8-ryzen-5-7530u-8gb-512gb-ssd-win-11-home-82xl007cid-abyss-blue-sku3341304390,11,219
Bhinneka,3341305069,LENOVO,"LENOVO IdeaPad Slim 3 14AMN8 (Ryzen 3 7320U, 8GB, 512GB SSD, Win 11 Home)",6498999.99,8.0,512.0,RYZEN 3 7320U,,,https://www.bhinneka.com/lenovo-ideapad-slim-3-14amn8-ryzen-3-7320u-8gb-512gb-ssd-win-11-home-82xn006qid-arctic-grey-sku3341305069,11,200
Bhinneka,3341304972,LENOVO,"LENOVO IdeaPad Slim 3 14AMN8 (Ryzen 3 7320U, 8GB, 512GB SSD, Win 11 Home)",6498999.99,8.0,512.0,RYZEN 3 7320U,,,https://www.bhinneka.com/lenovo-ideapad-slim-3-14amn8-ryzen-3-7320u-8gb-512gb-ssd-win-11-home-82xn006rid-abyss-blue-sku3341304972,11,200
Bhinneka,3341310792,HP,"HP Laptop 14s-dq5156TU (Core i5-1235U, 16GB, 512GB SSD, Win 11 Home)",9099000.0,16.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/hp-laptop-14s-dq5156tu-core-i5-1235u-16gb-512gb-ssd-win-11-home-a5et8pa-silver-sku3341310792,9,61
Bhinneka,3341310986,HP,"HP Laptop 15-fd0031TX (Core i5-1334U, 8GB, 512GB SSD, Win 11 Home)",9999000.0,8.0,512.0,CORE I5-1334U,,,https://www.bhinneka.com/hp-laptop-15-fd0031tx-core-i5-1334u-8gb-512gb-ssd-win-11-home-9e3t4pa-silver-sku3341310986,9,66
Bhinneka,3341311277,HP,"HP Laptop 15-fd0032TX (Core i5-1334U, 8GB, 512GB SSD, Win 11 Home)",9999000.0,8.0,512.0,CORE I5-1334U,,,https://www.bhinneka.com/hp-laptop-15-fd0032tx-core-i5-1334u-8gb-512gb-ssd-win-11-home-9e3t5pa-blue-sku3341311277,9,66
Bhinneka,3341312732,HP,"HP Laptop 14s-dq5155TU (Core i7-1255U, 8GB, 512GB SSD, Win 11 Home)",10249000.0,8.0,512.0,CORE I7-1255U,,,https://www.bhinneka.com/hp-laptop-14s-dq5155tu-core-i7-1255u-8gb-512gb-ssd-win-11-home-a58h8pa-silver-sku3341312732,9,88
Bhinneka,3341312829,HP,"HP Laptop 15-fd0888TX (Core i7-1355U, 16GB, 512GB SSD, MX 570A, Win 11 Home)",12849000.0,16.0,512.0,CORE I7-1355U,,,https://www.bhinneka.com/hp-laptop-15-fd0888tx-core-i7-1355u-16gb-512gb-ssd-mx-570a-win-11-home-9y3n6pa-silver-sku3341312829,9,95
Bhinneka,3341312926,HP,"HP Laptop 15-fd0999TX (Core i7-1355U, 16GB, 512GB SSD, MX 570A, Win 11 Home)",12849000.0,16.0,512.0,CORE I7-1355U,,,https://www.bhinneka.com/hp-laptop-15-fd0999tx-core-i7-1355u-16gb-512gb-ssd-mx-570a-win-11-home-9y3n7pa-blue-sku3341312926,9,95
Bhinneka,3339519590,ACER,"ACER Notebook Extensa 15 EX215-31 (Celeron N4020, 4GB, 256GB SSD, Win 11 Home)",7410000.0,4.0,256.0,N4020,,,https://www.bhinneka.com/acer-notebook-extensa-15-ex215-31-celeron-n4020-4gb-256gb-ssd-win-11-home-black-sku3339519590,0,188
Bhinneka,3341317776,ASUS,"ASUS Vivobook Go 14 E410KA-FHD426 (Celeron N4500, 8GB, 256GB SSD, Win 11 Home)",4899000.0,8.0,256.0,N4500,,,https://www.bhinneka.com/asus-vivobook-go-14-e410ka-fhd426-celeron-n4500-8gb-256gb-ssd-win-11-home-peacock-blue-sku3341317776,3,189
Bhinneka,3341317970,ASUS,"ASUS Vivobook Go 14 E410KA-FHD429 (Celeron N4500, 8GB, 256GB SSD, Win 11 Home)",4899000.0,8.0,256.0,N4500,,,https://www.bhinneka.com/asus-vivobook-go-14-e410ka-fhd429-celeron-n4500-8gb-256gb-ssd-win-11-home-star-black-sku3341317970,3,189
Bhinneka,3341365694,LENOVO,"LENOVO IdeaPad Slim 3 14IAH8 (Core i5-12450H, 16GB, 512GB SSD, Win 11 Home)",9299000.0,16.0,512.0,CORE I5-12450H,,,https://www.bhinneka.com/lenovo-ideapad-slim-3-14iah8-core-i5-12450h-16gb-512gb-ssd-win-11-home-83eq006hid-arctic-grey-sku3341365694,11,63
Bhinneka,3341372290,ACER,"ACER Predator Helios Neo 16 PHN16-72-53KS (Core i5-14500HX, 8GB, 512GB SSD, RTX 4050)",21399000.0,8.0,512.0,CORE I5-14500HX,RTX 4050,,https://www.bhinneka.com/acer-predator-helios-neo-16-phn16-72-53ks-core-i5-14500hx-8gb-512gb-ssd-rtx-4050-sku3341372290,0,72
Bhinneka,3341374424,ACER,"ACER Aspire 14 A14-51M-31RN (Core 3 100U, 8GB, 512GB SSD, Win 11 Home) - Steel Grey",9599000.0,8.0,512.0,CORE 3 100U,,,https://www.bhinneka.com/acer-aspire-14-a14-51m-31rn-core-3-100u-8gb-512gb-ssd-win-11-home-steel-grey-sku3341374424,0,38
Bhinneka,3341374521,ACER,"ACER Travelmate P2 TMP40-53-509K (Core i5-1135G7, 8GB, 512GB SSD, Win 11 Home)",10199000.0,8.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/acer-travelmate-p2-tmp40-53-509k-core-i5-1135g7-8gb-512gb-ssd-win-11-home-business-black-sku3341374521,0,56
Bhinneka,3341374618,ACER,"ACER Predator Triton Neo 16 PTN16-51-98BM (Core Ultra 9 185H, 32GB, 1TB SSD, RTX 4060, Win 11 Home)",37999000.0,32.0,1024.0,CORE ULTRA 9 185H,RTX 4060,,https://www.bhinneka.com/acer-predator-triton-neo-16-ptn16-51-98bm-core-ultra-9-185h-32gb-1tb-ssd-rtx-4060-win-11-home-sku3341374618,0,132
Bhinneka,3341379953,LENOVO,"LENOVO IdeaPad 5 2-in-1 14IRH9 (Core i5-13420H, 16GB, 512GB SSD, Win 11 Home)",12399000.0,16.0,512.0,CORE I5-13420H,,,https://www.bhinneka.com/lenovo-ideapad-5-2-in-1-14irh9-core-i5-13420h-16gb-512gb-ssd-win-11-home-83kx000yid-cosmic-blue-sku3341379953,11,68
Bhinneka,3341379856,LENOVO,"LENOVO IdeaPad 5 2-in-1 14IRH9 (Core i5-13420H, 16GB, 512GB SSD, Win 11 Home)",12399000.0,16.0,512.0,CORE I5-13420H,,,https://www.bhinneka.com/lenovo-ideapad-5-2-in-1-14irh9-core-i5-13420h-16gb-512gb-ssd-win-11-home-83kx0010id-luna-grey-sku3341379856,11,68
Bhinneka,3341381117,LENOVO,"LENOVO IdeaPad 5 2-in-1 14IRH9 (Core i7-13620H, 16GB, 512GB SSD, Win 11 Home)",15599000.0,16.0,512.0,CORE I7-13620H,,,https://www.bhinneka.com/lenovo-ideapad-5-2-in-1-14irh9-core-i7-13620h-16gb-512gb-ssd-win-11-home-83kx0012id-luna-grey-sku3341381117,11,97
Bhinneka,3341273932,LENOVO,"LENOVO ThinkPad X1 Carbon Gen 12 (Core Ultra 7 165U, 32GB, 1TB SSD, Win 11 Pro)",35525000.0,32.0,1024.0,CORE ULTRA 7 165U,,,https://www.bhinneka.com/lenovo-thinkpad-x1-carbon-gen-12-core-ultra-7-165u-32gb-1tb-ssd-win-11-pro-21kc007xid-black-paint-sku3341273932,11,124
Bhinneka,3341265396,MSI,"MSI Summit E13 AI Evo A1MTG (Core Ultra 7 155H, 16GB, 1TB SSD, Win 11 Home)",24499000.0,16.0,1024.0,CORE ULTRA 7 155H,,,https://www.bhinneka.com/msi-summit-e13-ai-evo-a1mtg-core-ultra-7-155h-16gb-1tb-ssd-win-11-home-9s7-13p411-033-ink-black-sku3341265396,12,120
